crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank
17-JACQUES CHAVENT ADAPEI69,RUE SAINT JEAN DE DIEU,69007,LYON 7EME ARRONDISSEMENT,77564828000631,0.9776841402053833,ESAT JACQUES CHAVENT,RUE SAINT JEAN DE DIEU,LYON,69007,69387,1
17-JACQUES CHAVENT ADAPEI69,RUE SAINT JEAN DE DIEU,69007,LYON 7EME ARRONDISSEMENT,42828309700049,0.7192761898040771,EUROPROP'SERVICES,56 RUE SAINT JEAN DE DIEU,LYON,69007,69387,2
17-JACQUES CHAVENT ADAPEI69,RUE SAINT JEAN DE DIEU,69007,LYON 7EME ARRONDISSEMENT,98368559500016,0.6942871809005737,LAJEF,70 RUE SAINT JEAN DE DIEU,LYON,69007,69387,3
17-JACQUES CHAVENT ADAPEI69,RUE SAINT JEAN DE DIEU,69007,LYON 7EME ARRONDISSEMENT,93956004100013,0.6736416220664978,CASINO,62 COURS GAMBETTA,LYON,69007,69387,4
17-JACQUES CHAVENT ADAPEI69,RUE SAINT JEAN DE DIEU,69007,LYON 7EME ARRONDISSEMENT,65450053700042,0.6673852205276489,ENTREPRISE FERRARD ET COMPAGNIE,70 RUE SAINT JEAN DE DIEU,LYON,69007,69387,5
230 RUE ANDRE PHILIP 69003 LYON,230 Rue André Philip,69003,LYON,84226008500019,0.9936674237251282,SIRET 84226008500019,230 RUE ANDRE PHILIP,LYON,69003,69383,1
230 RUE ANDRE PHILIP 69003 LYON,230 Rue André Philip,69003,LYON,88822732900016,0.9936674237251282,SIRET 88822732900016,230 RUE ANDRE PHILIP,LYON,69003,69383,2
230 RUE ANDRE PHILIP 69003 LYON,230 Rue André Philip,69003,LYON,89455430200014,0.9936674237251282,SIRET 89455430200014,230 RUE ANDRE PHILIP,LYON,69003,69383,3
230 RUE ANDRE PHILIP 69003 LYON,230 Rue André Philip,69003,LYON,89425556100017,0.9936674237251282,SIRET 89425556100017,230 RUE ANDRE PHILIP,LYON,69003,69383,4
230 RUE ANDRE PHILIP 69003 LYON,230 Rue André Philip,69003,LYON,90001365700011,0.9936674237251282,SIRET 90001365700011,230 RUE ANDRE PHILIP,LYON,69003,69383,5
27-OMBELLE  ADAPEI69,111 Rue Commandant Charcot,69110,STE FOY LES LYON,44098036500025,0.9937381744384766,SIRET 44098036500025,111 RUE COMMANDANT CHARCOT,SAINTE-FOY-LES-LYON,69110,69202,1
27-OMBELLE  ADAPEI69,111 Rue Commandant Charcot,69110,STE FOY LES LYON,94438444500010,0.9915562868118286,SIRET 94438444500010,111 RUE COMMANDANT CHARCOT,SAINTE-FOY-LES-LYON,69110,69202,2
27-OMBELLE  ADAPEI69,111 Rue Commandant Charcot,69110,STE FOY LES LYON,44098036500017,0.9915562868118286,SIRET 44098036500017,111 RUE COMMANDANT CHARCOT,SAINTE-FOY-LES-LYON,69110,69202,3
27-OMBELLE  ADAPEI69,111 Rue Commandant Charcot,69110,STE FOY LES LYON,77564828000615,0.9906284213066101,L OMBELLE,111 RUE COMMANDANT CHARCOT,SAINTE-FOY-LES-LYON,69110,69202,4
27-OMBELLE  ADAPEI69,111 Rue Commandant Charcot,69110,STE FOY LES LYON,92530704300016,0.9798787832260132,SIRET 92530704300016,113 RUE COMMANDANT CHARCOT,SAINTE-FOY-LES-LYON,69110,69202,5
28-PLURIELLES  ADAPEI69,5/7 RUE GEORGES PERRET,69160,TASSIN LA DEMI LUNE,77564828000664,0.9889021515846252,RESIDENCE PLURIELLE,RUE GEORGES PERRET,TASSIN-LA-DEMI-LUNE,69160,69244,1
28-PLURIELLES  ADAPEI69,5/7 RUE GEORGES PERRET,69160,TASSIN LA DEMI LUNE,77564828000821,0.9812421798706055,SAVS PLURIEL,RUE GEORGES PERRET,TASSIN-LA-DEMI-LUNE,69160,69244,2
28-PLURIELLES  ADAPEI69,5/7 RUE GEORGES PERRET,69160,TASSIN LA DEMI LUNE,81534481700011,0.8355600237846375,MAISON DE SANTE PLURI PROFESSIONNELLE DE TASSIN LA DEMI LUNE MSP,56 AVENUE DU 11 NOVEMBRE 1918,TASSIN-LA-DEMI-LUNE,69160,69244,3
28-PLURIELLES  ADAPEI69,5/7 RUE GEORGES PERRET,69160,TASSIN LA DEMI LUNE,50174372800047,0.6672900915145874,SIRET 50174372800047,15 RUE GEORGES PERRET,TASSIN-LA-DEMI-LUNE,69160,69244,4
28-PLURIELLES  ADAPEI69,5/7 RUE GEORGES PERRET,69160,TASSIN LA DEMI LUNE,93175814800023,0.6672900915145874,SIRET 93175814800023,15 RUE GEORGES PERRET,TASSIN-LA-DEMI-LUNE,69160,69244,5
2BC CONSEIL,4 a Rue Pascal,69100,VILLEURBANNE,48271534900023,0.999868631362915,2BC CONSEIL,4 RUE PASCAL,VILLEURBANNE,69100,69266,1
2BC CONSEIL,4 a Rue Pascal,69100,VILLEURBANNE,50856364000020,0.9979409575462341,2BC PASCAL,4 RUE PASCAL,VILLEURBANNE,69100,69266,2
2BC CONSEIL,4 a Rue Pascal,69100,VILLEURBANNE,90910073700016,0.9892253279685974,SIRET 90910073700016,4 RUE PASCAL,VILLEURBANNE,69100,69266,3
2BC CONSEIL,4 a Rue Pascal,69100,VILLEURBANNE,81358395200011,0.9892253279685974,SIRET 81358395200011,4 RUE PASCAL,VILLEURBANNE,69100,69266,4
2BC CONSEIL,4 a Rue Pascal,69100,VILLEURBANNE,80845575200010,0.9892253279685974,SIRET 80845575200010,4 RUE PASCAL,VILLEURBANNE,69100,69266,5
2Ctec Jacoulot,97 Allée Alexandre Borodine,69800,SAINT-PRIEST,39939993000045,0.9903398156166077,GIPREC,97 ALLEE ALEXANDRE BORODINE,SAINT-PRIEST,69800,69290,1
2Ctec Jacoulot,97 Allée Alexandre Borodine,69800,SAINT-PRIEST,52799846200040,0.9652315378189087,LOGITRANS A/S,97 ALLEE ALEXANDRE BORODINE,SAINT-PRIEST,69800,69290,2
2Ctec Jacoulot,97 Allée Alexandre Borodine,69800,SAINT-PRIEST,89978395500029,0.9525089263916016,B FLEXEE,97 ALLEE ALEXANDRE BORODINE,SAINT-PRIEST,69800,69290,3
2Ctec Jacoulot,97 Allée Alexandre Borodine,69800,SAINT-PRIEST,84911994600028,0.9481141567230225,ALLIANCE PLUS,97 ALLEE ALEXANDRE BORODINE,SAINT-PRIEST,69800,69290,4
2Ctec Jacoulot,97 Allée Alexandre Borodine,69800,SAINT-PRIEST,38873456800586,0.9448171257972717,COMPUTACENTER FRANCE,97 ALLEE ALEXANDRE BORODINE,SAINT-PRIEST,69800,69290,5
2FP,20 boulevard d'Eugène Deruelle (Britania),69003,LYON 3EME ARRONDISSEMENT,40370184000064,0.9997561573982239,2FP,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,1
2FP,20 boulevard d'Eugène Deruelle (Britania),69003,LYON 3EME ARRONDISSEMENT,75213847900023,0.9653322696685791,I.D.2,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,2
2FP,20 boulevard d'Eugène Deruelle (Britania),69003,LYON 3EME ARRONDISSEMENT,79512697800027,0.9534854888916016,EQUALLIANCE FINANCES,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,3
2FP,20 boulevard d'Eugène Deruelle (Britania),69003,LYON 3EME ARRONDISSEMENT,81826733800015,0.9458533525466919,ACI,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,4
2FP,20 boulevard d'Eugène Deruelle (Britania),69003,LYON 3EME ARRONDISSEMENT,82448685600027,0.9438816905021667,NOGA,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,5
3.	Aire de régulation Est,4 Rue Général Mouton-Duvernet,69003,LYON 3EME ARRONDISSEMENT,44909968800029,0.7431501150131226,HYDRAULIQUE SUD EST,5 PLACE CHARLES BERAUDIER,LYON,69003,69383,1
3.	Aire de régulation Est,4 Rue Général Mouton-Duvernet,69003,LYON 3EME ARRONDISSEMENT,95039780200014,0.7390440702438354,[ND],[ND] [ND] [ND],LYON,[ND],69383,2
3.	Aire de régulation Est,4 Rue Général Mouton-Duvernet,69003,LYON 3EME ARRONDISSEMENT,81294768700016,0.7270585894584656,C.E.F.I.,17 RUE GUILLOUD,LYON,69003,69383,3
3.	Aire de régulation Est,4 Rue Général Mouton-Duvernet,69003,LYON 3EME ARRONDISSEMENT,89973754800011,0.7257723808288574,A.F.I. ASSISTANCE FUNERAIRE INTERNATIONALE,61 RUE VOLTAIRE,LYON,69003,69383,4
3.	Aire de régulation Est,4 Rue Général Mouton-Duvernet,69003,LYON 3EME ARRONDISSEMENT,79062014000018,0.6817509531974792,MISSION VOLONTAIRE INTERNATIONALE,9 AVENUE DU CHATEAU,LYON,69003,69383,5
30-PAUL MERCIER ADAPEI69,32 RUE DE LA GARENNE,69005,LYON 5EME ARRONDISSEMENT,77564828000268,0.9959776997566223,ADAPEI PAUL MERCIER M A S,32 RUE DE LA GARENNE,LYON,69005,69385,1
30-PAUL MERCIER ADAPEI69,32 RUE DE LA GARENNE,69005,LYON 5EME ARRONDISSEMENT,39765190200033,0.8822738528251648,SIRET 39765190200033,32 RUE DE LA FAVORITE,LYON,69005,69385,2
30-PAUL MERCIER ADAPEI69,32 RUE DE LA GARENNE,69005,LYON 5EME ARRONDISSEMENT,98324439300010,0.8822738528251648,SIRET 98324439300010,32 RUE DE LA FAVORITE,LYON,69005,69385,3
30-PAUL MERCIER ADAPEI69,32 RUE DE LA GARENNE,69005,LYON 5EME ARRONDISSEMENT,83466475700038,0.8822738528251648,SIRET 83466475700038,32 RUE DE LA FAVORITE,LYON,69005,69385,4
30-PAUL MERCIER ADAPEI69,32 RUE DE LA GARENNE,69005,LYON 5EME ARRONDISSEMENT,53235003000047,0.8815584778785706,SIRET 53235003000047,32 RUE DE LA GARDE,LYON,69005,69385,5
31-HENRI  THOMAS  ADAPEI69,CHEMIN VIEUX,69500,BRON,77564828000938,0.9870043396949768,FV HENRI THOMAS,3 CHEMIN VIEUX,BRON,69500,69029,1
31-HENRI  THOMAS  ADAPEI69,CHEMIN VIEUX,69500,BRON,77564828000284,0.9693315625190735,FOYER HENRI THOMAS,3 CHEMIN VIEUX,BRON,69500,69029,2
31-HENRI  THOMAS  ADAPEI69,CHEMIN VIEUX,69500,BRON,52878930800012,0.760875403881073,130 COURS ALBERT THOMAS,204 AVENUE FRANKLIN ROOSEVELT,BRON,69500,69029,3
31-HENRI  THOMAS  ADAPEI69,CHEMIN VIEUX,69500,BRON,40238429100025,0.7334132790565491,ACADEMIE D'ESCRIME DE BRON,58 RUE CHRISTIAN LACOUTURE,BRON,69500,69029,4
31-HENRI  THOMAS  ADAPEI69,CHEMIN VIEUX,69500,BRON,42364461600017,0.6943415403366089,SYNDICAT BRON TERRAILLON BAT.B,17 RUE GUILLERMIN,BRON,69500,69029,5
34-PARILLY  ADAPEI69,Chemin du Génie,69200,VENISSIEUX,98409566100018,0.9499934315681458,ADVUE,2 CHEMIN DU GENIE,VENISSIEUX,69200,69259,1
34-PARILLY  ADAPEI69,Chemin du Génie,69200,VENISSIEUX,92207743300014,0.9495295882225037,GRAND PARILLY CA,BOULEVARD IRENE JOLIOT CURIE,VENISSIEUX,69200,69259,2
34-PARILLY  ADAPEI69,Chemin du Génie,69200,VENISSIEUX,31640312000025,0.9479557275772095,CENTRE SOCIAL DE PARILLY,27 AVENUE JULES GUESDE,VENISSIEUX,69200,69259,3
34-PARILLY  ADAPEI69,Chemin du Génie,69200,VENISSIEUX,90745815200010,0.9257115125656128,MSP GRAND PARILLY,24 RUE SIMONE VEIL,VENISSIEUX,69200,69259,4
34-PARILLY  ADAPEI69,Chemin du Génie,69200,VENISSIEUX,48886209500012,0.90274578332901,ASSOCIATION PARCE QUE PARILLY,21 BOULEVARD MARCEL SEMBAT,VENISSIEUX,69200,69259,5
35-OREE DES  BALMES  ADAPEI69,106 Chemin de la Croix Berthet,69110,STE FOY LES LYON,77564828000854,0.9932098984718323,FAM L OREE DES BALMES,106 CHEMIN DE LA CROIX BERTHET,SAINTE-FOY-LES-LYON,69110,69202,1
35-OREE DES  BALMES  ADAPEI69,106 Chemin de la Croix Berthet,69110,STE FOY LES LYON,77564828000375,0.980232834815979,FOYER OCCUPATIONNEL,106 CHEMIN DE LA CROIX BERTHET,SAINTE-FOY-LES-LYON,69110,69202,2
35-OREE DES  BALMES  ADAPEI69,106 Chemin de la Croix Berthet,69110,STE FOY LES LYON,37802268500010,0.9444670677185059,DES BALMES,144 CHEMIN DE LA CROIX BERTHET,SAINTE-FOY-LES-LYON,69110,69202,3
35-OREE DES  BALMES  ADAPEI69,106 Chemin de la Croix Berthet,69110,STE FOY LES LYON,44213153800021,0.8417441248893738,KOALA,CHEMIN DE LA CROIX BERTHET,SAINTE-FOY-LES-LYON,69110,69202,4
35-OREE DES  BALMES  ADAPEI69,106 Chemin de la Croix Berthet,69110,STE FOY LES LYON,34276567400037,0.7471135854721069,CENTRE DES MALADIES DU FOIE ET DE L'APPAREIL DIGESTIF DU SUD OUEST LYONNAIS,51 RUE COMMANDANT CHARCOT,SAINTE-FOY-LES-LYON,69110,69202,5
39-JOLANE  ADAPEI69,71 RUE JOSEPH DESBOIS,69330,MEYZIEU,77564828000383,0.9923672080039978,MAISON ACCUEIL SPECIALISEE JOLANE,71 RUE JOSEPH DESBOIS,MEYZIEU,69330,69282,1
39-JOLANE  ADAPEI69,71 RUE JOSEPH DESBOIS,69330,MEYZIEU,88181428900024,0.7675116062164307,DR MATHURIN EWANE,71 RUE JOSEPH DESBOIS,MEYZIEU,69330,69282,2
39-JOLANE  ADAPEI69,71 RUE JOSEPH DESBOIS,69330,MEYZIEU,53917029000016,0.7081372737884521,A.M.D.R.I.S.E.,PL DE L EUROPE,MEYZIEU,69330,69282,3
39-JOLANE  ADAPEI69,71 RUE JOSEPH DESBOIS,69330,MEYZIEU,84800994000026,0.6664298176765442,SIRET 84800994000026,61 RUE JOSEPH DESBOIS,MEYZIEU,69330,69282,4
39-JOLANE  ADAPEI69,71 RUE JOSEPH DESBOIS,69330,MEYZIEU,44781391600023,0.6062335968017578,SIRET 44781391600023,65 RUE JOSEPH DESBOIS,MEYZIEU,69330,69282,5
3DCELO,33 RUE PAUL DUVIVIER,69007,LYON,82957787300039,0.9995930790901184,3DCELO,33 RUE PAUL DUVIVIER,LYON,69007,69387,1
3DCELO,33 RUE PAUL DUVIVIER,69007,LYON,88892875100021,0.9417253732681274,LSI LIFESCIENCES LYON,33 RUE PAUL DUVIVIER,LYON,69007,69387,2
3DCELO,33 RUE PAUL DUVIVIER,69007,LYON,89763980300252,0.9386109113693237,FLINK,33 RUE PAUL DUVIVIER,LYON,69007,69387,3
3DCELO,33 RUE PAUL DUVIVIER,69007,LYON,44524008800093,0.9311701059341431,ALTM,33 RUE PAUL DUVIVIER,LYON,69007,69387,4
3DCELO,33 RUE PAUL DUVIVIER,69007,LYON,89231978100027,0.9174013733863831,TOOSMART,33 RUE PAUL DUVIVIER,LYON,69007,69387,5
3DEUS Dynamics,466 Rue des Mercières,69140,RILLIEUX-LA-PAPE,89021660900028,0.9998713731765747,3DEUS DYNAMICS,466 RUE DES MERCIERES,RILLIEUX-LA-PAPE,69140,69286,1
3DEUS Dynamics,466 Rue des Mercières,69140,RILLIEUX-LA-PAPE,98214682100011,0.8133193254470825,ZED BT,466 RUE DES MERCIERES,RILLIEUX-LA-PAPE,69140,69286,2
3DEUS Dynamics,466 Rue des Mercières,69140,RILLIEUX-LA-PAPE,50120426700030,0.751797616481781,HOLDIX,466 RUE DES MERCIERES,RILLIEUX-LA-PAPE,69140,69286,3
3DEUS Dynamics,466 Rue des Mercières,69140,RILLIEUX-LA-PAPE,50119923600032,0.6873741149902344,B S G 125,466 RUE DES MERCIERES,RILLIEUX-LA-PAPE,69140,69286,4
3DEUS Dynamics,466 Rue des Mercières,69140,RILLIEUX-LA-PAPE,54207679929980,0.6438712477684021,OGF,CHEMIN DE LA CROIX,RILLIEUX-LA-PAPE,69140,69286,5
4.	Aire de régulation Sud,143 Quai Louis Aulagne,69190,ST FONS,44108720200012,0.746816873550415,ACTIONS SOLIDAIRES DE DEVELOPPEMENT,3 RUE PIERRE DUPONT,SAINT-FONS,69190,69199,1
4.	Aire de régulation Sud,143 Quai Louis Aulagne,69190,ST FONS,90781894200019,0.6554946899414062,AUTHENTIC ET SOLIDAIRE,18 ALLEE DE LA CHARRUE,SAINT-FONS,69190,69199,2
4.	Aire de régulation Sud,143 Quai Louis Aulagne,69190,ST FONS,04006930400018,0.542499840259552,SYND COPROPRIETE LES MOUQUETAIRES,5 RUE RASPAIL,SAINT-FONS,69190,69199,3
4.	Aire de régulation Sud,143 Quai Louis Aulagne,69190,ST FONS,82823884000106,0.46766915917396545,LYON RHONE SOLAIRE,QUAI LOUIS AULAGNE,SAINT-FONS,69190,69199,4
4.	Aire de régulation Sud,143 Quai Louis Aulagne,69190,ST FONS,89187894400018,0.43276524543762207,SIRET 89187894400018,14 RUE LOUIS BLANC,SAINT-FONS,69190,69199,5
41 CAMSP SESSAD ADAPEI69, 231 Avenue Barthélémy Buyer,69005,LYON 5EME ARRONDISSEMENT,52904854800018,0.9856597185134888,ASSEP CHAMPVERTOUEST,231 AVENUE BARTHELEMY BUYER,LYON,69005,69385,1
41 CAMSP SESSAD ADAPEI69, 231 Avenue Barthélémy Buyer,69005,LYON 5EME ARRONDISSEMENT,53290357200016,0.9844897985458374,ASSOCIATION DES PARENTS ET AMIS DES ENFANTS DE LA MATERNELLE CHAMPVERT,231 AVENUE BARTHELEMY BUYER,LYON,69005,69385,2
41 CAMSP SESSAD ADAPEI69, 231 Avenue Barthélémy Buyer,69005,LYON 5EME ARRONDISSEMENT,77564828000482,0.9740917086601257,CAMSP CHAMPVERT,231 AVENUE BARTHELEMY BUYER,LYON,69005,69385,3
41 CAMSP SESSAD ADAPEI69, 231 Avenue Barthélémy Buyer,69005,LYON 5EME ARRONDISSEMENT,84445028800015,0.9721173048019409,SIRET 84445028800015,221 AVENUE BARTHELEMY BUYER,LYON,69005,69385,4
41 CAMSP SESSAD ADAPEI69, 231 Avenue Barthélémy Buyer,69005,LYON 5EME ARRONDISSEMENT,84761450000027,0.9304305911064148,SIRET 84761450000027,223 AVENUE BARTHELEMY BUYER,LYON,69005,69385,5
47-CAMSP ST  PRIEST ADAPEI69, 20 Rue Edmond Rostand,69800,ST PRIEST,53856610000011,0.8333863019943237,SIRET 53856610000011,30 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,1
47-CAMSP ST  PRIEST ADAPEI69, 20 Rue Edmond Rostand,69800,ST PRIEST,85050752600026,0.7240136861801147,SIRET 85050752600026,14 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,2
47-CAMSP ST  PRIEST ADAPEI69, 20 Rue Edmond Rostand,69800,ST PRIEST,40162369900022,0.6863602995872498,CIBLE SAN PRIOTE,RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,3
47-CAMSP ST  PRIEST ADAPEI69, 20 Rue Edmond Rostand,69800,ST PRIEST,83305019800047,0.6600038409233093,SIRET 83305019800047,14 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,4
47-CAMSP ST  PRIEST ADAPEI69, 20 Rue Edmond Rostand,69800,ST PRIEST,89169352500042,0.6600038409233093,SIRET 89169352500042,14 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,5
4810 LEGAL,1 BOULEVARD MARIUS VIVIER MERLE,69003,LYON 3EME ARRONDISSEMENT,92525436900026,0.9998801946640015,4810 LEGAL,1 BOULEVARD MARIUS VIVIER MERLE,LYON,69003,69383,1
4810 LEGAL,1 BOULEVARD MARIUS VIVIER MERLE,69003,LYON 3EME ARRONDISSEMENT,83090025400038,0.9915562868118286,SIRET 83090025400038,1 BOULEVARD MARIUS VIVIER MERLE,LYON,69003,69383,2
4810 LEGAL,1 BOULEVARD MARIUS VIVIER MERLE,69003,LYON 3EME ARRONDISSEMENT,81318138500044,0.9831262230873108,DECIDEOM LYON,1 BOULEVARD MARIUS VIVIER MERLE,LYON,69003,69383,3
4810 LEGAL,1 BOULEVARD MARIUS VIVIER MERLE,69003,LYON 3EME ARRONDISSEMENT,40811792700058,0.9799069166183472,SIRET 40811792700058,1 BOULEVARD VIVIER MERLE,LYON 3EME,69003,69383,4
4810 LEGAL,1 BOULEVARD MARIUS VIVIER MERLE,69003,LYON 3EME ARRONDISSEMENT,17690111400965,0.9716935157775879,SERVICE ADMINISTRATIF INTERREGIONAL,1 BOULEVARD MARIUS VIVIER MERLE,LYON,69003,69383,5
8 O'Clock,20 boulevard d'Eugène Deruelle (Britania),69003,LYON,32968582000055,0.9521704912185669,SIRET 32968582000055,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,1
8 O'Clock,20 boulevard d'Eugène Deruelle (Britania),69003,LYON,91940571200028,0.9521704912185669,SIRET 91940571200028,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,2
8 O'Clock,20 boulevard d'Eugène Deruelle (Britania),69003,LYON,39956591000086,0.9521704912185669,SIRET 39956591000086,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,3
8 O'Clock,20 boulevard d'Eugène Deruelle (Britania),69003,LYON,80905890200069,0.9521704912185669,SIRET 80905890200069,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,4
8 O'Clock,20 boulevard d'Eugène Deruelle (Britania),69003,LYON,94035750200019,0.9521704912185669,SIRET 94035750200019,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,5
88 BY S.LEDOGAR AN CO,4 RUE DENIS,69008,LYON 8EME ARRONDISSEMENT,52312733000026,0.9989311099052429,88 BY S.LEDOGAR AN CO.,4 RUE DENIS,LYON,69008,69388,1
88 BY S.LEDOGAR AN CO,4 RUE DENIS,69008,LYON 8EME ARRONDISSEMENT,83186581100028,0.9937381744384766,SIRET 83186581100028,4 RUE DENIS,LYON,69008,69388,2
88 BY S.LEDOGAR AN CO,4 RUE DENIS,69008,LYON 8EME ARRONDISSEMENT,33476936100018,0.9679838418960571,CENTRE DE CONTROLE ET D'EXPERTISE AUTOMOBILE LYON SUD,4 RUE DENIS,LYON,69008,69388,3
88 BY S.LEDOGAR AN CO,4 RUE DENIS,69008,LYON 8EME ARRONDISSEMENT,32056580700031,0.9412755370140076,A.S.P. DE VAULX LA GRANDE ILE,4 RUE DE NARVIK,LYON,69008,69388,4
88 BY S.LEDOGAR AN CO,4 RUE DENIS,69008,LYON 8EME ARRONDISSEMENT,44024945600011,0.8452135324478149,RESEAU PROFES.DEVELOPP.SOCIAL URB RH.ALP,4 RUE DE NARVIK,LYON,69008,69388,5
99-SIEGE  ADAPEI69,75 COURS ALBERT THOMAS,69003,LYON 3EME ARRONDISSEMENT,77564828000649,0.9957826137542725,ADAPEI 69,75 COURS ALBERT THOMAS,LYON,69003,69383,1
99-SIEGE  ADAPEI69,75 COURS ALBERT THOMAS,69003,LYON 3EME ARRONDISSEMENT,80106914700016,0.9949880838394165,GROUPEMENT FORESTIER SOGEBOIS ADAPEI,75 COURS ALBERT THOMAS,LYON,69003,69383,2
99-SIEGE  ADAPEI69,75 COURS ALBERT THOMAS,69003,LYON 3EME ARRONDISSEMENT,32973577300072,0.9636998176574707,SOGECAT,75 COURS ALBERT THOMAS,LYON,69003,69383,3
99-SIEGE  ADAPEI69,75 COURS ALBERT THOMAS,69003,LYON 3EME ARRONDISSEMENT,51376991900020,0.956367015838623,NETTOYAGE SERVICES ADAPTES PAR ABREVIATION NSA,73 COURS ALBERT THOMAS,LYON,69003,69383,4
99-SIEGE  ADAPEI69,75 COURS ALBERT THOMAS,69003,LYON 3EME ARRONDISSEMENT,18693005300019,0.9501585960388184,OFFICE INTERCONSUL TRANSPORTS COMMUNICAT,75 COURS ALBERT THOMAS,LYON,69003,69383,5
? CEDAGE LYON - AGAURA,216 rue André Philip,69003,LYON 3EME ARRONDISSEMENT,30925699800050,0.999504804611206,AGAURA,216 RUE ANDRE PHILIP,LYON,69003,69383,1
? CEDAGE LYON - AGAURA,216 rue André Philip,69003,LYON 3EME ARRONDISSEMENT,90443588000029,0.9661585688591003,AURA INTERNATIONAL SCHOOL OF MANAGEMENT,89 RUE DE LA VILLETTE,LYON,69003,69383,2
? CEDAGE LYON - AGAURA,216 rue André Philip,69003,LYON 3EME ARRONDISSEMENT,42822261600040,0.8898251056671143,BGE AURA,20 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,3
? CEDAGE LYON - AGAURA,216 rue André Philip,69003,LYON 3EME ARRONDISSEMENT,91478021800014,0.886934220790863,FONDS ACEF AURA POUR LA SOLIDARITE,4 BOULEVARD EUGENE DERUELLE,LYON,69003,69383,4
? CEDAGE LYON - AGAURA,216 rue André Philip,69003,LYON 3EME ARRONDISSEMENT,50231115200040,0.8604161143302917,AURA SV,33 COURS DE LA LIBERTE,LYON,69003,69383,5
A NOTRE TOUR,18 Chemin des Cuers,69570,DARDILLY,98745844500010,0.9997727274894714,A NOTRE TOUR,18 CHEMIN DES CUERS,DARDILLY,69570,69072,1
A NOTRE TOUR,18 Chemin des Cuers,69570,DARDILLY,21690072000014,0.928689181804657,MAIRIE,1 PL DE LA BAYERE,DARDILLY,69570,69072,2
A NOTRE TOUR,18 Chemin des Cuers,69570,DARDILLY,44417451000032,0.8980726003646851,NISSAN CHEMICAL EUROPE,18 CHEMIN DES CUERS,DARDILLY,69570,69072,3
A NOTRE TOUR,18 Chemin des Cuers,69570,DARDILLY,93814443300019,0.8471001386642456,ABCDEN,18 CHEMIN DES CUERS,DARDILLY,69570,69072,4
A NOTRE TOUR,18 Chemin des Cuers,69570,DARDILLY,44074151000026,0.8359344601631165,AGIS,18 CHEMIN DES CUERS,DARDILLY,69570,69072,5
A PLUS A,222 COURS LAFAYETTE,69003,LYON,44043056900069,0.9958584904670715,APLUSA,222 COURS LAFAYETTE,LYON,69003,69383,1
A PLUS A,222 COURS LAFAYETTE,69003,LYON,92224237500017,0.9473769664764404,NALDEO DIGITAL FOR CLIMATE,222 COURS LAFAYETTE,LYON,69003,69383,2
A PLUS A,222 COURS LAFAYETTE,69003,LYON,83382017800048,0.888924241065979,NALDEO STRATEGIES PUBLIQUES,222 COURS LAFAYETTE,LYON,69003,69383,3
A PLUS A,222 COURS LAFAYETTE,69003,LYON,82505031300030,0.8606202006340027,SIRET 82505031300030,232 COURS LAFAYETTE,LYON,69003,69383,4
A PLUS A,222 COURS LAFAYETTE,69003,LYON,94413321400014,0.824149489402771,NALDEO DIRIGEANTS,222 COURS LAFAYETTE,LYON,69003,69383,5
AB FONDERIE,75 Rue Jules Guesde,69230,SAINT-GENIS-LAVAL,91527946700012,0.9991598129272461,AB FONDERIE,75 RUE JULES GUESDE,SAINT-GENIS-LAVAL,69230,69204,1
AB FONDERIE,75 Rue Jules Guesde,69230,SAINT-GENIS-LAVAL,49072223800030,0.9936674237251282,SIRET 49072223800030,75 RUE JULES GUESDE,SAINT-GENIS-LAVAL,69230,69204,2
AB FONDERIE,75 Rue Jules Guesde,69230,SAINT-GENIS-LAVAL,45016755600023,0.9329008460044861,AB LAVAL,62 ROUTE DU MILLENAIRE,SAINT-GENIS-LAVAL,69230,69204,3
AB FONDERIE,75 Rue Jules Guesde,69230,SAINT-GENIS-LAVAL,79232157200010,0.8305903673171997,LES FILLES,75 RUE JULES GUESDE,SAINT-GENIS-LAVAL,69230,69204,4
AB FONDERIE,75 Rue Jules Guesde,69230,SAINT-GENIS-LAVAL,21690204900016,0.5664674639701843,MAIRIE,106 AVENUE GEORGES CLEMENCEAU,SAINT-GENIS-LAVAL,69230,69204,5
