crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
METALDYNE-  AAM Powertrain Decines Manufacturing Facility,51 Rue Vaucanson,69150,DECINES CHARPIEU,41267067100020,0.9982743263244629,METALDYNE INTERNATIONAL FRANCE,51 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 17:29:38,1,
METALDYNE-  AAM Powertrain Decines Manufacturing Facility,51 Rue Vaucanson,69150,DECINES CHARPIEU,88916268100023,0.9153581857681274,CONSTANTINO METAL,99 AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-01-16 03:31:03,2,
METALDYNE-  AAM Powertrain Decines Manufacturing Facility,51 Rue Vaucanson,69150,DECINES CHARPIEU,39045079900015,0.8773354887962341,PMBC METAL,31 RUE WILSON,DECINES-CHARPIEU,69150,69275,FERME,2024-03-29 22:41:25,3,
METALDYNE-  AAM Powertrain Decines Manufacturing Facility,51 Rue Vaucanson,69150,DECINES CHARPIEU,39498883600018,0.8624846935272217,AXALU METAL CONSTRUCTIONS,55 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 12:05:46,4,
METALDYNE-  AAM Powertrain Decines Manufacturing Facility,51 Rue Vaucanson,69150,DECINES CHARPIEU,48519687700065,0.8033025860786438,SOPREMA,51 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-02-11 02:11:23,5,
Mecanhor,103 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,95751549700031,0.9998233914375305,MECANHOR,103 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-14 03:27:22,1,
Mecanhor,103 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,34275117900025,0.9951122403144836,TMI,103 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-02-18 02:10:24,2,
Mecanhor,103 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,47789736700017,0.923545777797699,I2 P,103 AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,3,
Mecanhor,103 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,47791908800013,0.9087441563606262,I2P,103 AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-01-30 02:36:22,4,
Mecanhor,103 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,96950891000011,0.8051674962043762,MECADEC ETS MASSON,213 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 01:48:57,5,
OLYMPIQUE LYONNAIS,10 Avenue Simone Veil,69150,DECINES CHARPIEU,38507188100093,0.9998016953468323,OLYMPIQUE LYONNAIS,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-08-04 12:46:59,1,
OLYMPIQUE LYONNAIS,10 Avenue Simone Veil,69150,DECINES CHARPIEU,38507188100119,0.9994902610778809,OL STADE,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-03-27 11:47:14,2,
OLYMPIQUE LYONNAIS,10 Avenue Simone Veil,69150,DECINES CHARPIEU,77984556900069,0.9991699457168579,OLYMPIQUE LYONNAIS SECTION FOOT BALL,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-21 03:22:32,3,
OLYMPIQUE LYONNAIS,10 Avenue Simone Veil,69150,DECINES CHARPIEU,95352154900014,0.9987396597862244,OL FEMININ,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-10-20 18:06:48,4,
OLYMPIQUE LYONNAIS,10 Avenue Simone Veil,69150,DECINES CHARPIEU,38507188100085,0.9986513257026672,OL IMAGES,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-15 03:10:45,5,
OREXAD BRAMMER SOL 69,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,31413618500035,0.9886038303375244,SOLYRO,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-23 03:11:19,1,
OREXAD BRAMMER SOL 69,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,39950094100030,0.9306326508522034,HYBELE,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-03-02 02:10:13,2,
OREXAD BRAMMER SOL 69,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,41028737900060,0.8766449093818665,HEXCEL REINFORCEMENTS,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-29 23:57:35,3,
OREXAD BRAMMER SOL 69,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,31525302100036,0.7805117964744568,CONFECTION & DIFFUSION STORES & RIDEAUX,33 AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,4,
OREXAD BRAMMER SOL 69,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,95550951800044,0.7357070446014404,RUBANTEX,73 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 07:39:58,5,
OREXAD CORBAS,4 rue du Mont Blanc,69960,CORBAS,32095539602898,0.9963334798812866,RUBIX CORBAS,4 RUE DU MONT BLANC,CORBAS,69960,69273,OUVERT,2024-03-30 04:20:07,1,
OREXAD CORBAS,4 rue du Mont Blanc,69960,CORBAS,53104274500020,0.9781103730201721,FLPG SOFTWARE,4 RUE DU MONT BLANC,CORBAS,69960,69273,FERME,2025-01-15 02:37:49,2,
OREXAD CORBAS,4 rue du Mont Blanc,69960,CORBAS,44107723700010,0.9766570329666138,GEMLOG (GPT EMPLOYEURS LOGISTIQUE ),4 RUE DU MONT BLANC,CORBAS,69960,69273,FERME,2025-01-29 02:46:49,3,
OREXAD CORBAS,4 rue du Mont Blanc,69960,CORBAS,96850465400029,0.9746482968330383,M.R.J.,4 RUE DU MONT BLANC,CORBAS,69960,69273,FERME,2024-03-30 15:45:23,4,
OREXAD CORBAS,4 rue du Mont Blanc,69960,CORBAS,89503864400038,0.9745714068412781,MIM FRET,4 RUE DU MONT BLANC,CORBAS,69960,69273,OUVERT,2025-07-06 02:07:31,5,
PAACK LOGISTICS CORBAS,32 Rue Colière,69960,CORBAS,84144832700087,0.9995991587638855,PAACK,32 RUE COLIERE,CORBAS,69960,69273,OUVERT,2024-03-30 14:46:51,1,
PAACK LOGISTICS CORBAS,32 Rue Colière,69960,CORBAS,79146066000065,0.943777322769165,UTOPYA,32 RUE COLIERE,CORBAS,69960,69273,OUVERT,2025-02-05 02:16:53,2,
PAACK LOGISTICS CORBAS,32 Rue Colière,69960,CORBAS,72080083800123,0.8615329265594482,UNITED TRANSPORT LOGISTICS,AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 11:31:12,3,
PAACK LOGISTICS CORBAS,32 Rue Colière,69960,CORBAS,49859693100010,0.8381772041320801,TML,17 AV DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
PAACK LOGISTICS CORBAS,32 Rue Colière,69960,CORBAS,38782068100014,0.7209522128105164,LYON PLANEURS CTRE VOL A VOILE LYONNAIS,RUE COLIERE,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,5,
PEINTURE VALBERT SAS,8 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,81269442000025,0.9994495511054993,PEINTURES VALBERT,8 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-24 02:50:28,1,
PEINTURE VALBERT SAS,8 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,38394592000023,0.9893010258674622,JUHEM,8 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-11 02:12:20,2,
PEINTURE VALBERT SAS,8 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,54001848800028,0.9807631969451904,SOLUTION PEINTURE DISTRIBUTION,45 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-11-09 02:07:24,3,
PEINTURE VALBERT SAS,8 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,35086478100017,0.977347731590271,SOC LYO PEINTURE NETTOYAGE SOLYPEINT,58 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 15:42:08,4,
PEINTURE VALBERT SAS,8 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,93448655600012,0.9494025707244873,S.A.S. PEINTURE,15 RUE DE LA FRATERNITE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-10-19 02:07:10,5,
PLEXY SIGN,48 Rue Vaucanson,69150,DECINES CHARPIEU,81021053400022,0.9998713731765747,PLEXY SIGN,48 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-17 02:21:25,1,
PLEXY SIGN,48 Rue Vaucanson,69150,DECINES CHARPIEU,81021053400014,0.9947511553764343,PLEXY SIGN,54 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-19 03:19:31,2,
PLEXY SIGN,48 Rue Vaucanson,69150,DECINES CHARPIEU,53757081400021,0.9559441804885864,METALARC,48 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-01-15 03:14:41,3,
PLEXY SIGN,48 Rue Vaucanson,69150,DECINES CHARPIEU,47766679600024,0.9531099200248718,SM2A,48 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-01-17 03:01:03,4,
PLEXY SIGN,48 Rue Vaucanson,69150,DECINES CHARPIEU,81371053000029,0.9048024415969849,UP SIGN,15 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,5,
POP Corbas,Rue Louis Pradel,69960,CORBAS,97050358700036,0.8998745679855347,L'EMBOUTISSAGE TECHNIQUE P.M.,50 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,1,
POP Corbas,Rue Louis Pradel,69960,CORBAS,87805985600020,0.8692965507507324,B.C.D.,40 ROUTE DE LYON,CORBAS,69960,69273,OUVERT,2024-03-30 04:39:10,2,
POP Corbas,Rue Louis Pradel,69960,CORBAS,41473218000024,0.7938646078109741,PLATTARD LYON,2 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
POP Corbas,Rue Louis Pradel,69960,CORBAS,53136920500012,0.7193961143493652,GNEA TRANSPORTS,81 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
POP Corbas,Rue Louis Pradel,69960,CORBAS,32876945000011,0.7149789929389954,MLM,RUE LOUIS PRADEL,CORBAS,69960,69273,OUVERT,2024-03-30 14:35:15,5,
PORTUGAULE,Rue du Carreau,69960,CORBAS,44062776800052,0.9998315572738647,MB DIFFUSION,RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2025-01-15 02:25:28,1,
PORTUGAULE,Rue du Carreau,69960,CORBAS,51534780500019,0.9067102670669556,MONDEXPORT DISTRIBUTION,51 RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-30 17:54:06,2,
PORTUGAULE,Rue du Carreau,69960,CORBAS,33362118300016,0.8648726344108582,ENTREPOTS FRIGORIFIQUES DE CORBAS,12 RUE DU VERCORS,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
PORTUGAULE,Rue du Carreau,69960,CORBAS,88501626100012,0.8597776293754578,LA BASCULE,2 RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2024-03-30 02:37:24,4,
PORTUGAULE,Rue du Carreau,69960,CORBAS,50101899800028,0.8580440282821655,BHD IN,RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,5,
PRIMEURS DU SUD EST,69 Rue Marcel Merieux,69960,CORBAS,78015368000076,0.9997784495353699,VINDRY,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-01-19 03:16:01,1,
PRIMEURS DU SUD EST,69 Rue Marcel Merieux,69960,CORBAS,32876129100025,0.9953019618988037,EKVAL PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,
PRIMEURS DU SUD EST,69 Rue Marcel Merieux,69960,CORBAS,42037022300034,0.9905698299407959,COULEURS PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 11:45:52,3,
PRIMEURS DU SUD EST,69 Rue Marcel Merieux,69960,CORBAS,97250554900022,0.9892816543579102,MILAN PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 09:57:35,4,
PRIMEURS DU SUD EST,69 Rue Marcel Merieux,69960,CORBAS,79410910800017,0.9848986268043518,GESCO PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-01-24 02:56:43,5,
PROVIDIS SIEGE,11 Rue Marcel Mérieux,69960,CORBAS,42228238400037,0.9982925057411194,PROVIDIS LOGISTIQUE,11 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 11:31:11,1,
PROVIDIS SIEGE,11 Rue Marcel Mérieux,69960,CORBAS,82843700400017,0.9914639592170715,SICOVIDIS,11 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-02-15 02:23:49,2,
PROVIDIS SIEGE,11 Rue Marcel Mérieux,69960,CORBAS,49892042000029,0.9848535060882568,CP PRESQU'ILE,11 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
PROVIDIS SIEGE,11 Rue Marcel Mérieux,69960,CORBAS,43896993300052,0.9767202734947205,PROVIFRUITS CERISE ET POTIRON PRIM'FRUIT,11 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
PROVIDIS SIEGE,11 Rue Marcel Mérieux,69960,CORBAS,53880777700015,0.9744934439659119,JARDINS ET VERGERS DISTRIBUTION,11 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-10-23 11:26:51,5,
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,38343453700015,0.9954875111579895,RACINE,25 RUE VOLTAIRE,DECINES-CHARPIEU,69150,69275,FERME,2025-01-26 02:08:42,1,
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,90861060300015,0.9939740300178528,25 RACINE,16 RUE DES MIMOSAS,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 00:40:43,2,
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,81492147400023,0.6924625039100647,MJ2G,3 RUE MICHEL SERVET,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 06:06:13,3,
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,45108099800011,0.5491397976875305,SYJO,54 RUE SULLY,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 07:46:15,4,
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,90315698200014,0.515333890914917,NEJP,205 AVENUE JEAN JAURES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-24 02:55:20,5,
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,79470553300063,0.9975764155387878,RAS 250,5 RUE DU MONT BLANC,CORBAS,69960,69273,OUVERT,2025-01-17 02:31:34,1,
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,96950856302469,0.9975191354751587,RAS,5 RUE DU MONT BLANC,CORBAS,69960,69273,OUVERT,2025-01-26 02:40:18,2,
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,39797248000016,0.9746347069740295,Z.A.I.,5 RUE DU MONT BLANC,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,32237493500086,0.9659111499786377,RAS,14 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-02-17 02:16:52,4,
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,96950270700025,0.9266894459724426,COBOLY,5 RUE DU MONT BLANC,CORBAS,69960,69273,OUVERT,2025-01-26 02:20:34,5,
REP,15 RUE DU DAUPHINE,69960,CORBAS,35029321300012,0.9992947578430176,REP INTERNATIONAL,15 RUE DU DAUPHINE,CORBAS,69960,69273,FERME,2025-01-24 02:46:51,1,
REP,15 RUE DU DAUPHINE,69960,CORBAS,40013180100013,0.9983252882957458,REP INTERNATIONAL,15 RUE DU DAUPHINE,CORBAS,69960,69273,OUVERT,2025-01-26 03:21:17,2,
REP,15 RUE DU DAUPHINE,69960,CORBAS,95550136600087,0.9947807192802429,SOC LYONNAISE EQUIPEMENTS INDUSTRIEL REP,15 RUE DU DAUPHINE,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
REP,15 RUE DU DAUPHINE,69960,CORBAS,32152430800038,0.9794015884399414,SACOMAT,15 RUE DU DAUPHINE,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
REP,15 RUE DU DAUPHINE,69960,CORBAS,52035529800032,0.9087588787078857,PIERRON ASCO & CELDA,15 RUE DU DAUPHINE,CORBAS,69960,69273,OUVERT,2024-03-29 23:14:22,5,
RHODANIENNE DE NEGOCE ET DE LOCATION,Rue Louis Pradel,69960,CORBAS,41983805700067,0.9998094439506531,RHODANIENNE DE NEGOCE ET DE LOCATION,65 RUE LOUIS PRADEL,CORBAS,69960,69273,OUVERT,2025-01-26 02:42:36,1,
RHODANIENNE DE NEGOCE ET DE LOCATION,Rue Louis Pradel,69960,CORBAS,41983805700059,0.9978234767913818,RHODANIENNE DE NEGOCE ET DE LOCATION,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 18:08:41,2,
RHODANIENNE DE NEGOCE ET DE LOCATION,Rue Louis Pradel,69960,CORBAS,83283531800029,0.9803398251533508,LYON EST RHODANIENNE,65 RUE LOUIS PRADEL,CORBAS,69960,69273,OUVERT,2025-10-17 08:16:37,3,
RHODANIENNE DE NEGOCE ET DE LOCATION,Rue Louis Pradel,69960,CORBAS,32316789000165,0.975992739200592,RDT (R D T ),12 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2025-04-06 02:06:23,4,
RHODANIENNE DE NEGOCE ET DE LOCATION,Rue Louis Pradel,69960,CORBAS,43756769600046,0.9725052118301392,S.R.M.N.I,10 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 10:38:05,5,
RUBIX FRANCE,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,31413618500035,0.9911477565765381,SOLYRO,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-23 03:11:19,1,
RUBIX FRANCE,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,95550951800044,0.9718410968780518,RUBANTEX,73 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 07:39:58,2,
RUBIX FRANCE,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,31525302100036,0.9454582929611206,CONFECTION & DIFFUSION STORES & RIDEAUX,33 AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,3,
RUBIX FRANCE,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,48428659600016,0.9427778124809265,SAMPE FRANCE,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 05:14:16,4,
RUBIX FRANCE,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,41028737900060,0.9386622905731201,HEXCEL REINFORCEMENTS,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-29 23:57:35,5,
SARL White Warehouse,133 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,51306659700024,0.9502041935920715,PROMETHEE LOGISTICS CONSEILS,133 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 05:50:24,1,
SARL White Warehouse,133 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,80417569300022,0.9476238489151001,TOSILE,133 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-01-28 02:10:08,2,
SARL White Warehouse,133 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,92035163200020,0.9468568563461304,LA COLOREUSE,133 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-07-03 09:38:47,3,
SARL White Warehouse,133 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,52237889200015,0.9084633588790894,PB3,133 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 06:37:07,4,
SARL White Warehouse,133 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,90279716600029,0.8927226066589355,STUDIO SYLVAIN DE ROZEVIRE,133 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-09-26 14:51:34,5,
SARL White Warehouse Site 2,79 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,42391928100034,0.9793807864189148,A 2 C,79 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 02:14:50,1,
SARL White Warehouse Site 2,79 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,80067624900025,0.9393852353096008,A.B.I.,79 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 11:49:13,2,
SARL White Warehouse Site 2,79 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,41347259800031,0.9330939650535583,CYBERLABO,79 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-01-25 03:07:14,3,
SARL White Warehouse Site 2,79 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,49929447800015,0.8634843230247498,S.T.A.,79 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 06:52:15,4,
SARL White Warehouse Site 2,79 AVENUE FRANKLIN ROOSEVELT,69150,DECINES-CHARPIEU,88335352600022,0.8312772512435913,ISYCOD,79 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-02-17 02:24:35,5,
SAS THE REVIVAL,2 Rue Colière,69960,CORBAS,91505740000011,0.9980002045631409,TIRE REVIVAL,2 RUE COLIERE,CORBAS,69960,69273,OUVERT,2025-01-23 02:06:45,1,
SAS THE REVIVAL,2 Rue Colière,69960,CORBAS,91505740000029,0.9015882611274719,TIRE REVIVAL,65 RUE LOUIS PRADEL,CORBAS,69960,69273,OUVERT,2025-07-06 02:08:04,2,
SAS THE REVIVAL,2 Rue Colière,69960,CORBAS,87748101000016,0.8988600969314575,MAXI,2 RUE COLIERE,CORBAS,69960,69273,FERME,2024-03-30 10:58:36,3,
SAS THE REVIVAL,2 Rue Colière,69960,CORBAS,50973144400022,0.8090246319770813,M2P,2 RUE COLIERE,CORBAS,69960,69273,FERME,2025-02-04 02:52:42,4,
SAS THE REVIVAL,2 Rue Colière,69960,CORBAS,32585796900035,0.7917354106903076,JALLON,2 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 17:23:05,5,
SEI LYON,32 Rue Louis Pradel,69960,CORBAS,31514474100040,0.9989442229270935,SEI,32 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,1,
SEI LYON,32 Rue Louis Pradel,69960,CORBAS,79020030700011,0.9957809448242188,SEI SAVOIES,32 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,
SEI LYON,32 Rue Louis Pradel,69960,CORBAS,44822880900027,0.9899321794509888,LYON EQUIPEMENT INDUSTRIEL,21 MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 18:02:36,3,
SEI LYON,32 Rue Louis Pradel,69960,CORBAS,44139546400015,0.9563859105110168,LYON TRANSMISSION,23 AV DE L INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
SEI LYON,32 Rue Louis Pradel,69960,CORBAS,44974272500012,0.9493223428726196,TRANSPORT INT LYONNAIS T.I.L,11 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 12:40:31,5,
SERF EXTREMITY,16 RUE DE LOMBARDIE,69150,DECINES CHARPIEU,97350450900058,0.9989370703697205,SERF,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-23 03:20:35,1,
SERF EXTREMITY,16 RUE DE LOMBARDIE,69150,DECINES CHARPIEU,97350450900033,0.9967901110649109,SERF,85 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-06-13 18:06:15,2,
SERF EXTREMITY,16 RUE DE LOMBARDIE,69150,DECINES CHARPIEU,93754655400018,0.9847553372383118,SERF TECHNOLOGIES,85 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-06-11 14:26:30,3,
SERF EXTREMITY,16 RUE DE LOMBARDIE,69150,DECINES CHARPIEU,97350450900041,0.9710185527801514,SERF,89 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-23 02:57:32,4,
SERF EXTREMITY,16 RUE DE LOMBARDIE,69150,DECINES CHARPIEU,81520155300014,0.9421277046203613,RENESOLA FRANCE SPV1,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,FERME,2025-02-07 02:27:32,5,
SERPAY,25 Avenue Beauregard,69150,DECINES-CHARPIEU,42322927700029,0.9998990297317505,SERPAY,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-28 02:21:24,1,
SERPAY,25 Avenue Beauregard,69150,DECINES-CHARPIEU,44371769900054,0.9860000014305115,PACT AUTOMATISMES,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2025-01-15 02:49:55,2,
SERPAY,25 Avenue Beauregard,69150,DECINES-CHARPIEU,53259108800036,0.9731143712997437,H.O.V.E,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2025-01-31 02:55:47,3,
SERPAY,25 Avenue Beauregard,69150,DECINES-CHARPIEU,85120177200023,0.9648106694221497,SP COATING,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 00:56:19,4,
SERPAY,25 Avenue Beauregard,69150,DECINES-CHARPIEU,42173383300022,0.9504450559616089,L.R.P.,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 11:04:12,5,
SMEG FRANCE CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,34408301900085,0.9990468621253967,SMEG,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 10:48:43,1,
SMEG FRANCE CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,34408301900069,0.9923802614212036,SMEG FRANCE,11 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 10:48:42,2,
